Date,코스피_Close,코스피_Open,코스피_High,코스피_Low,코스피_Volume,코스피_Change,코스닥_Close,코스닥_Open,코스닥_High,코스닥_Low,코스닥_Volume,코스닥_Change,네이버_Open,네이버_High,네이버_Low,네이버_Close,네이버_Volume,네이버_Change,카카오_Open,카카오_High,카카오_Low,카카오_Close,카카오_Volume,카카오_Change,삼성전자_Open,삼성전자_High,삼성전자_Low,삼성전자_Close,삼성전자_Volume,삼성전자_Change
2021-05-20,3162.28,3174.53,3174.53,3140.48,774250000.0,-0.0034000000000000002,971.13,968.35,971.62,962.78,1530000000.0,0.0021,351500,355000,348500,351000,561151,0.0042918454935623185,112500,115500,112000,113500,2135101,0.004424778761061843,79400,79700,79100,79500,16541828,-0.0012562814070351536
2021-05-21,3156.42,3171.91,3198.01,3149.46,797260000.0,-0.0019,965.63,972.3,979.37,965.55,1530000000.0,-0.005699999999999999,355000,360000,353500,360000,618431,0.02564102564102555,116000,119000,114500,117000,3018548,0.03083700440528636,80100,81500,79800,80100,20961714,0.007547169811320753
2021-05-24,3144.3,3155.91,3163.27,3137.81,587970000.0,-0.0038,948.37,965.23,965.23,948.37,1540000000.0,-0.0179,356500,358500,353000,355500,361765,-0.012499999999999956,116500,118000,115500,116500,1715308,-0.004273504273504258,80100,80400,79500,79700,13398666,-0.004993757802746579
2021-05-25,3171.32,3152.93,3173.1,3148.3,612980000.0,0.0086,962.07,949.78,963.4,949.78,1680000000.0,0.0144,355500,358000,352500,358000,433413,0.007032348804500765,117000,118000,116000,118000,1777001,0.012875536480686733,80000,80400,79800,79900,13628942,0.0025094102885820924
2021-05-26,3168.43,3171.91,3183.97,3160.3,1270000000.0,-0.0009,966.06,962.69,967.49,962.69,1940000000.0,0.0040999999999999995,359500,366500,359500,363000,543316,0.013966480446927276,118500,120000,117500,119500,2308405,0.012711864406779627,80400,80500,79700,79800,11984359,-0.0012515644555695093
2021-05-27,3165.51,3170.84,3173.86,3142.37,1080000000.0,-0.0009,974.08,967.01,974.29,960.64,1850000000.0,0.0083,363000,363500,353500,358000,963669,-0.01377410468319562,120000,125000,119500,125000,7398732,0.046025104602510414,80000,80000,79100,79600,23198510,-0.0025062656641604564
2021-05-28,3188.73,3172.09,3198.66,3171.85,966370000.0,0.0073,977.46,974.55,979.59,973.76,1580000000.0,0.0034999999999999996,361500,361500,355500,358000,439112,0.0,125000,125500,120500,122000,3685820,-0.02400000000000002,79800,80400,79400,80100,12360199,0.00628140703517599
2021-05-31,3203.92,3192.06,3204.29,3179.87,1120000000.0,0.0048,981.78,979.0,983.41,979.0,1640000000.0,0.0044,359500,364000,357000,362500,397118,0.012569832402234526,122000,123000,120500,123000,2299358,0.008196721311475308,80300,80600,79600,80500,13321324,0.004993757802746579
2021-06-01,3221.87,3207.12,3233.17,3199.18,1470000000.0,0.005600000000000001,984.59,982.25,984.61,979.13,1780000000.0,0.0029,362500,368500,362500,367000,404110,0.012413793103448256,123500,127000,123000,127000,3573808,0.03252032520325199,80500,81300,80100,80600,14058401,0.001242236024844745
2021-06-02,3224.23,3224.4,3241.07,3216.1,1500000000.0,0.0007000000000000001,981.1,985.5,986.0,977.74,1610000000.0,-0.0034999999999999996,367000,369000,362000,363000,397044,-0.010899182561307952,128000,129500,126000,127000,2597446,0.0,80400,81400,80300,80800,16414644,0.002481389578163684
2021-06-03,3247.43,3224.96,3258.5,3224.96,1580000000.0,0.0072,990.19,981.52,992.01,981.52,1700000000.0,0.009300000000000001,362500,365000,361000,362000,292257,-0.0027548209366391463,127500,128500,126000,126500,1737466,-0.003937007874015741,81300,83000,81100,82800,29546007,0.024752475247524774
2021-06-04,3240.08,3246.17,3246.19,3218.67,1390000000.0,-0.0023,987.58,990.16,990.16,983.02,2150000000.0,-0.0026,360500,360500,355000,357000,433146,-0.013812154696132617,126000,126000,123000,124000,2668254,-0.01976284584980237,82700,82700,81500,82200,18112259,-0.007246376811594235
2021-06-07,3252.12,3244.59,3264.41,3233.4,1730000000.0,0.0037,985.86,989.16,993.06,982.14,1950000000.0,-0.0017000000000000001,358500,364000,357000,362500,393697,0.01540616246498594,125000,127000,125000,126000,1905198,0.016129032258064502,82700,82800,81600,81900,16496197,-0.0036496350364964014
2021-06-08,3247.83,3251.83,3264.67,3242.56,1950000000.0,-0.0013,986.12,986.43,988.35,982.75,1870000000.0,0.0003,361500,365500,361500,362500,370929,0.0,127000,128500,126500,128500,2248373,0.01984126984126977,82300,82600,81800,81900,12781226,0.0
2021-06-09,3216.18,3245.08,3246.49,3216.18,1960000000.0,-0.0097,978.79,986.59,989.15,978.79,1690000000.0,-0.0074,360500,363500,358500,358500,361808,-0.011034482758620734,128500,130000,128500,129000,1936747,0.0038910505836575737,81500,82000,81100,81100,14908823,-0.009768009768009733
2021-06-10,3224.64,3216.94,3235.39,3210.31,1900000000.0,0.0026,987.77,979.52,993.08,979.47,1820000000.0,0.0092,365000,377000,361500,373500,1502316,0.04184100418410042,130000,135000,129500,133500,5564011,0.03488372093023262,81300,81400,80900,81000,17586995,-0.0012330456226880004
2021-06-11,3249.32,3226.98,3251.58,3226.98,1650000000.0,0.0077,991.13,989.39,993.9,989.15,1550000000.0,0.0034000000000000002,378000,378500,367500,372500,658403,-0.0026773761713521083,134500,136500,132000,135500,3674400,0.014981273408239737,81200,81700,80700,81000,14087962,0.0
2021-06-14,3252.13,3249.6,3254.49,3238.51,1660000000.0,0.0009,997.41,992.8,998.85,991.93,1410000000.0,0.0063,377500,388000,375500,387000,1208589,0.03892617449664426,136000,143000,136000,142500,6240394,0.05166051660516602,80800,80900,80500,80500,10550078,-0.006172839506172867
2021-06-15,3258.63,3253.17,3262.8,3247.9,1730000000.0,0.002,997.37,998.05,999.53,993.64,1640000000.0,-0.0,387000,389000,381500,387000,625594,0.0,143500,144500,140500,144500,4950329,0.01403508771929829,80900,81200,80600,80900,10075685,0.00496894409937898
2021-06-16,3278.68,3259.06,3281.96,3256.68,2350000000.0,0.0062,998.49,997.68,1000.43,995.35,1440000000.0,0.0011,384500,395000,383000,391000,836281,0.010335917312661591,144000,146000,142500,143000,4996272,-0.01038062283737029,81500,81900,81100,81800,14999855,0.011124845488257096
2021-06-17,3264.96,3276.2,3276.2,3251.32,1850000000.0,-0.0042,1003.72,998.27,1004.7,994.76,1880000000.0,0.0052,389500,394500,385000,389500,670522,-0.0038363171355498826,142000,149500,140500,148000,5408889,0.034965034965035,81100,81300,80700,80900,14007385,-0.011002444987775029
2021-06-18,3267.93,3265.68,3275.76,3262.58,1630000000.0,0.0009,1015.88,1004.57,1016.33,1004.57,1850000000.0,0.0121,391500,400500,391000,398000,1268656,0.021822849807445532,150000,157500,149500,155000,7706345,0.04729729729729737,81100,81100,80500,80500,14916721,-0.0049443757725586845
2021-06-21,3240.79,3264.18,3264.18,3225.56,1510000000.0,-0.0083,1010.99,1014.59,1014.59,1006.83,1510000000.0,-0.0048,398000,402000,392000,397000,809114,-0.002512562814070307,155500,159500,152000,155000,8324948,0.0,79700,80000,79600,79900,16063340,-0.007453416149068359
2021-06-22,3263.88,3245.79,3267.63,3245.79,1670000000.0,0.0070999999999999995,1011.56,1012.01,1016.7,1008.11,1610000000.0,0.0006,400000,400500,391000,391000,702840,-0.015113350125944613,158000,159000,155500,159000,4662042,0.02580645161290329,80200,80300,79900,80000,11773365,0.0012515644555695093
2021-06-23,3276.19,3265.73,3281.88,3263.07,1070000000.0000001,0.0038,1016.46,1012.78,1020.85,1012.78,1860000000.0,0.0048,393000,427000,392500,423500,2721355,0.0831202046035806,162500,170000,161000,169500,9078797,0.0660377358490567,80500,80600,79900,80100,13856548,0.0012499999999999734
2021-06-24,3286.1,3281.47,3292.27,3277.85,1300000000.0,0.003,1012.62,1017.11,1019.35,1010.18,1860000000.0,-0.0038,430000,436000,413000,419500,2143286,-0.009445100354191216,172000,173000,155500,157000,18408195,-0.07374631268436582,80400,81400,80100,81200,18771080,0.013732833957553092
2021-06-25,3302.84,3289.18,3316.08,3289.18,1200000000.0,0.0051,1012.13,1013.97,1018.98,1011.31,1340000000.0,-0.0005,420000,420000,405000,410000,1382051,-0.022646007151370662,155000,159500,150500,154500,12271446,-0.015923566878980888,81500,81900,81200,81600,13481405,0.0049261083743843415
2021-06-28,3301.89,3305.46,3311.69,3291.3,1430000000.0,-0.0003,1017.91,1013.47,1018.76,1013.47,1590000000.0,0.005699999999999999,406000,413000,403000,408000,623480,-0.004878048780487809,154500,157500,154000,155000,5141409,0.003236245954692629,81700,82000,81600,81900,11578529,0.003676470588235281
2021-06-29,3286.68,3305.26,3305.42,3276.63,1210000000.0,-0.0046,1022.52,1019.64,1026.83,1019.28,2060000000.0,0.0045000000000000005,409500,411500,406000,411500,572319,0.008578431372548989,156000,158000,154500,158000,3938542,0.019354838709677358,81900,82100,80800,81000,15744317,-0.01098901098901095
2021-06-30,3296.68,3288.63,3305.73,3288.63,1610000000.0,0.003,1029.96,1023.74,1030.94,1023.74,2089999999.9999998,0.0073,415000,425000,409000,417500,955297,0.014580801944106936,159000,165000,157500,163000,7305590,0.03164556962025311,81100,81400,80700,80700,13288643,-0.0037037037037036535
2021-07-01,3282.06,3297.92,3300.12,3278.1,1160000000.0,-0.0044,1035.64,1030.48,1036.47,1028.48,1690000000.0,0.0055000000000000005,418000,423500,410500,413000,592869,-0.010778443113772407,164000,165500,159500,160000,4630280,-0.018404907975460127,80500,80600,80000,80100,13382882,-0.0074349442379182396
2021-07-02,3281.78,3282.81,3295.68,3278.19,1020000000.0,-0.0001,1038.18,1036.28,1038.54,1033.94,1690000000.0,0.0025,412500,418500,407000,414000,517934,0.002421307506053294,158500,161500,156000,159500,4407703,-0.0031250000000000444,80000,80400,79900,80000,8753097,-0.0012484394506866447
2021-07-05,3293.21,3285.29,3298.93,3285.29,850410000.0,0.0034999999999999996,1047.33,1039.79,1048.16,1039.79,1740000000.0,0.0088,415500,418000,408500,410000,492899,-0.009661835748792313,160500,162000,156500,157000,4506967,-0.01567398119122254,80100,80800,80000,80400,8330969,0.004999999999999893
2021-07-06,3305.21,3295.44,3313.51,3295.44,1030000000.0,0.0036,1044.96,1047.6,1049.24,1043.51,1960000000.0,-0.0023,411500,412500,408000,409500,342771,-0.0012195121951219523,157500,159000,157000,157500,2045164,0.0031847133757962887,80600,81200,80500,81200,12131651,0.00995024875621886
2021-07-07,3285.34,3303.59,3303.59,3277.66,1150000000.0,-0.006,1047.36,1045.0,1050.31,1042.42,1690000000.0,0.0023,411000,419000,410500,417500,663260,0.019536019536019467,158500,163500,158500,161000,4413394,0.022222222222222143,81200,81300,80300,80800,15992202,-0.0049261083743842304
2021-07-08,3252.68,3287.68,3295.71,3252.41,1520000000.0,-0.009899999999999999,1034.48,1047.96,1049.95,1028.14,1870000000.0,-0.0123,419000,431500,418500,422000,1142267,0.010778443113772518,161500,164500,161000,163000,4121257,0.012422360248447228,81100,81200,79900,79900,16660998,-0.011138613861386149
2021-07-09,3217.95,3245.52,3245.52,3188.8,1310000000.0,-0.010700000000000001,1028.93,1031.78,1031.78,1013.91,2190000000.0,-0.0054,420000,424000,408000,415500,1090218,-0.0154028436018957,161500,162000,158500,160500,3795528,-0.015337423312883458,79600,79800,79000,79400,22720577,-0.006257822277847325
2021-07-12,3246.47,3227.51,3251.45,3227.51,1140000000.0,0.0089,1034.64,1030.36,1037.01,1030.36,1720000000.0,0.0055000000000000005,418500,421500,413000,418500,475697,0.0072202166064982976,161000,162500,158000,162000,3248064,0.009345794392523255,79900,80000,79500,79700,9768108,0.0037783375314861534
2021-07-13,3271.38,3253.24,3273.9,3253.24,1150000000.0,0.0077,1043.31,1035.68,1044.64,1035.68,1710000000.0,0.0084,421000,442000,419000,441000,1498546,0.053763440860215006,162500,163500,160500,161000,3859736,-0.006172839506172867,80000,80200,79800,79800,9863450,0.0012547051442910462
2021-07-14,3264.81,3270.09,3270.09,3250.45,908950000.0,-0.002,1044.98,1043.5,1045.45,1038.68,1710000000.0,0.0016,436000,444500,436000,444000,931990,0.006802721088435382,161500,164500,161000,162000,3352019,0.006211180124223503,79400,79600,79100,79500,11575636,-0.003759398496240629
2021-07-15,3286.22,3269.33,3286.58,3263.09,1170000000.0,0.0066,1054.31,1046.57,1055.82,1046.57,2060000000.0,0.0089,446500,452500,439500,449000,950460,0.011261261261261257,162000,162000,158500,159500,3821843,-0.015432098765432056,79800,80600,79500,80600,13766279,0.01383647798742138
2021-07-16,3276.91,3282.89,3282.89,3259.32,1070000000.0000001,-0.0028000000000000004,1051.98,1053.85,1053.95,1044.7,1730000000.0,-0.0022,448000,461000,443000,447000,1246425,-0.0044543429844098315,158500,159500,157000,157000,3423188,-0.01567398119122254,80100,80100,79500,79800,10859399,-0.00992555831265507
2021-07-19,3244.04,3258.87,3258.87,3236.39,1100000000.0,-0.01,1049.83,1049.51,1051.45,1046.9,1400000000.0,-0.002,443000,449500,438500,443000,704307,-0.008948545861297563,155500,155500,154000,154000,3475792,-0.019108280254777066,79100,79200,78800,79000,13155414,-0.010025062656641603
2021-07-20,3232.7,3223.24,3234.8,3214.42,979670000.0,-0.0034999999999999996,1043.64,1040.99,1049.2,1036.14,1650000000.0,-0.0059,438500,441500,431000,439000,789090,-0.009029345372460473,151500,153000,149000,152000,6652856,-0.012987012987012991,78500,79000,78400,79000,12456646,0.0
2021-07-21,3215.91,3251.13,3252.25,3215.91,990330000.0,-0.0052,1042.03,1051.73,1051.95,1041.44,1320000000.0,-0.0015,443000,446000,428000,428000,885519,-0.02505694760820043,153000,155500,144500,145000,10409836,-0.046052631578947345,79000,79100,78500,78500,12355296,-0.006329113924050667
2021-07-22,3250.21,3235.17,3253.75,3235.17,712980000.0,0.010700000000000001,1050.25,1046.51,1051.94,1046.51,1620000000.0,0.0079,433000,445000,429000,440000,1035882,0.028037383177569986,144500,148000,142500,147500,5759268,0.01724137931034475,79000,79800,78900,79700,12618790,0.015286624203821653
2021-07-23,3254.42,3253.44,3264.01,3246.09,805050000.0,0.0013,1055.5,1053.01,1059.18,1053.01,1390000000.0,0.005,443500,454500,441000,452000,1094026,0.027272727272727337,148500,153500,147500,149500,5249906,0.013559322033898313,79700,79900,79200,79300,9098910,-0.005018820577164407
2021-07-26,3224.95,3265.99,3265.99,3224.95,826070000.0,-0.0091,1047.63,1059.91,1060.21,1045.27,1270000000.0,-0.0075,460000,465000,447500,452000,855277,0.0,151500,153000,146500,147500,4071898,-0.013377926421404673,79400,79500,78800,78800,10040975,-0.006305170239596425
2021-07-27,3232.53,3244.43,3252.85,3230.75,991940000.0,0.0024,1046.55,1050.87,1053.46,1045.66,1550000000.0,-0.001,457500,463000,452000,452000,757638,0.0,147500,149000,145500,148000,3357695,0.003389830508474523,79200,79400,78500,78500,11427693,-0.0038071065989847552
2021-07-28,3236.86,3226.06,3243.21,3210.9,868600000.0,0.0013,1035.68,1043.19,1048.78,1030.04,1420000000.0,-0.0104,446000,447000,440000,442000,913055,-0.02212389380530977,147000,149500,146500,148000,2716816,0.0,78300,79200,78100,79200,12743417,0.008917197452229297
2021-07-29,3242.65,3248.49,3252.26,3232.5,694820000.0,0.0018,1044.13,1040.45,1044.79,1039.26,1210000000.0,0.008199999999999999,444000,445000,438500,439500,556532,-0.005656108597285048,148500,149000,147500,148500,1766172,0.0033783783783782884,78800,79400,78800,79000,14360453,-0.002525252525252486
2021-07-30,3202.32,3234.37,3234.66,3202.32,687860000.0,-0.0124,1031.14,1044.28,1044.36,1029.19,1340000000.0,-0.0124,438000,440500,433000,433500,628812,-0.013651877133105783,149000,149500,147000,147000,2057332,-0.010101010101010055,78900,78900,78500,78500,13823411,-0.006329113924050667
2021-08-02,3223.04,3218.42,3223.04,3194.0,561000000.0,0.006500000000000001,1037.8,1033.17,1038.49,1029.26,1200000000.0,0.006500000000000001,429000,437000,428500,433500,551937,0.0,147000,148500,145000,146000,2172117,-0.006802721088435382,79200,79500,78700,79300,11739124,0.010191082802547768
2021-08-03,3237.14,3221.57,3237.14,3213.2,653510000.0,0.0044,1036.11,1038.91,1041.76,1029.05,1500000000.0,-0.0016,439000,439000,422000,428000,830841,-0.012687427912341454,146000,146500,143000,144000,2697098,-0.013698630136986356,79400,81400,79300,81400,24339360,0.02648171500630525
2021-08-04,3280.38,3246.65,3283.14,3237.55,632240000.0,0.0134,1047.93,1038.96,1047.93,1035.98,1490000000.0,0.011399999999999999,425000,434500,423000,433000,545873,0.011682242990654235,144500,150000,144000,149500,3136752,0.03819444444444442,82200,83100,81800,82900,25642368,0.01842751842751844
2021-08-05,3276.13,3283.25,3296.17,3273.33,680940000.0,-0.0013,1059.54,1050.45,1060.14,1050.32,1370000000.0,0.0111,442000,451500,438500,442500,744924,0.021939953810623525,150000,151500,148500,149000,2254087,-0.0033444816053511683,83300,83300,82000,82100,18485469,-0.00965018094089265
2021-08-06,3270.36,3277.06,3288.17,3261.93,941360000.0,-0.0018,1059.8,1061.32,1062.03,1055.64,1350000000.0,0.0002,443000,447500,440500,444500,416829,0.004519774011299438,149500,149500,145000,145500,4155669,-0.023489932885906062,81900,82500,81300,81500,13342623,-0.0073081607795371095
2021-08-09,3260.42,3258.1,3275.15,3251.74,707650000.0,-0.003,1060.0,1059.29,1061.78,1054.58,1350000000.0,0.0002,438000,449000,435000,447500,528032,0.006749156355455588,145500,149000,144000,148000,3017396,0.01718213058419238,81500,82300,80900,81500,15522581,0.0
2021-08-10,3243.19,3272.44,3272.44,3232.46,730350000.0,-0.0053,1052.07,1060.9,1060.9,1048.98,1690000000.0,-0.0075,446000,453500,442500,446500,461940,-0.0022346368715083775,148000,148500,144500,146500,2074409,-0.010135135135135087,82300,82400,80100,80200,20362639,-0.015950920245398792
2021-08-11,3220.62,3235.36,3250.21,3217.65,618090000.0,-0.006999999999999999,1051.92,1050.48,1057.03,1048.7,1310000000.0,-0.0001,445000,449000,442000,445000,446275,-0.0033594624860022737,145500,147500,144000,144000,1754472,-0.017064846416382284,79600,79800,78500,78500,30241137,-0.021197007481296715
2021-08-12,3208.38,3213.58,3229.59,3202.11,643280000.0,-0.0038,1054.09,1054.16,1058.41,1052.21,1090000000.0,0.0021,448000,448500,438000,440500,671083,-0.010112359550561778,146000,148000,144000,147500,2950088,0.02430555555555558,77100,78200,76900,77000,42365223,-0.019108280254777066
2021-08-13,3171.29,3205.75,3209.72,3146.76,696470000.0,-0.0116,1040.78,1054.28,1054.46,1024.48,1370000000.0,-0.0126,445000,446000,433000,436500,515855,-0.009080590238365494,147500,147500,144500,146000,2285992,-0.01016949152542368,75800,76000,74100,74400,61270643,-0.03376623376623378
2021-08-17,3143.09,3169.74,3179.49,3134.48,690840000.0,-0.0089,1011.05,1039.66,1039.66,1009.21,1180000000.0,-0.0286,435500,437500,420000,428500,763564,-0.018327605956471982,146000,147500,141000,142000,3322347,-0.0273972602739726,74000,75100,74000,74200,30944847,-0.0026881720430107503
2021-08-18,3158.93,3141.98,3175.88,3124.56,622790000.0,0.005,1021.08,1006.8,1022.09,999.26,1100000000.0,0.009899999999999999,429500,433500,421500,429000,496576,0.001166861143523823,142000,146500,141500,145500,2720552,0.02464788732394374,73900,74600,73100,73900,29192631,-0.0040431266846361336
2021-08-19,3097.83,3140.01,3158.0,3097.83,655630000.0,-0.019299999999999998,991.15,1013.93,1022.77,991.13,1400000000.0,-0.029300000000000003,431000,434000,424500,424500,504352,-0.010489510489510523,144000,149000,144000,146500,2813914,0.0068728522336769515,73500,74400,73100,73100,22166298,-0.010825439783491153
2021-08-20,3060.51,3111.1,3122.09,3049.03,672090000.0,-0.012,967.9,997.02,1000.67,964.02,1270000000.0,-0.0235,425000,432000,421000,422500,587940,-0.004711425206124886,146500,149000,143000,144000,2776813,-0.017064846416382284,73500,73900,72500,72700,22364803,-0.005471956224350261
2021-08-23,3090.21,3086.81,3111.81,3064.65,570980000.0,0.0097,993.18,977.87,996.23,969.48,993510000.0,0.026099999999999998,428000,436000,423500,429500,515679,0.016568047337278013,146000,148500,144500,148500,2678395,0.03125,73300,74000,73000,73300,19384648,0.008253094910591452
2021-08-24,3138.3,3119.7,3142.58,3115.23,586530000.0,0.015600000000000001,1013.18,1002.19,1015.09,1000.72,1330000000.0,0.020099999999999996,435000,439000,431500,437500,546884,0.0186263096623982,150000,150500,148000,149000,2032632,0.0033670033670034627,73900,75700,73900,75600,21016913,0.03137789904502042
2021-08-25,3146.81,3148.13,3161.0,3124.25,624690000.0,0.0027,1017.78,1017.96,1017.96,1006.98,1230000000.0,0.0045000000000000005,434000,439000,427000,430500,677224,-0.016000000000000014,149000,153500,148500,151000,2900928,0.01342281879194629,76200,76600,74900,75700,22319664,0.001322751322751392
2021-08-26,3128.53,3151.3,3159.37,3121.04,727720000.0,-0.0058,1020.44,1020.85,1026.26,1015.91,1080000000.0,0.0026,427500,430500,420000,423500,645901,-0.016260162601625994,151500,152500,147500,149500,2360164,-0.009933774834437137,76100,76200,74600,74600,16671494,-0.014531043593130732
2021-08-27,3133.9,3116.29,3143.01,3106.97,520669999.99999994,0.0017000000000000001,1023.51,1017.36,1027.26,1014.1,1300000000.0,0.003,422000,423500,416500,420000,567004,-0.008264462809917328,149000,150000,147000,150000,1430634,0.0033444816053511683,74300,75000,73800,74300,15172748,-0.004021447721179627
2021-08-30,3144.19,3160.87,3164.87,3132.77,602860000.0,0.0033,1031.84,1030.65,1035.77,1027.84,1180000000.0,0.008100000000000001,425500,429000,423000,428000,399336,0.01904761904761898,152000,153000,150500,151500,1628144,0.010000000000000009,75400,75500,74200,74600,12686999,0.004037685060565233
2021-08-31,3199.27,3144.49,3199.89,3130.3,661220000.0,0.0175,1038.33,1032.77,1038.33,1026.36,1240000000.0,0.0063,430000,439500,427000,439000,768823,0.025700934579439227,152500,155000,151000,155000,3078357,0.02310231023102305,74900,76700,74300,76700,24630370,0.02815013404825728
2021-09-01,3207.02,3195.67,3215.13,3185.8,746710000.0,0.0024,1045.98,1038.09,1046.0,1035.09,1150000000.0,0.0074,442000,448500,436500,445000,655075,0.013667425968109326,155000,156000,154000,154000,2011434,-0.006451612903225823,76700,77100,75900,76800,16114775,0.0013037809647979959
2021-09-02,3175.85,3198.03,3204.01,3171.78,757860000.0,-0.0097,1047.19,1048.15,1048.2,1042.36,1290000000.0,0.0012,445500,448500,439500,442500,431529,-0.005617977528089901,154500,156000,153500,155000,1649156,0.006493506493506551,76800,76800,75700,76000,15347486,-0.01041666666666663
2021-09-03,3201.06,3189.71,3203.08,3181.64,641510000.0,0.0079,1053.85,1049.81,1054.53,1047.12,1440000000.0,0.0064,442500,452500,441000,452500,646199,0.02259887005649719,155500,157500,154500,156500,1934669,0.00967741935483879,76400,76700,76000,76600,12096419,0.007894736842105177
2021-09-06,3203.33,3196.3,3206.25,3186.79,726190000.0,0.0007000000000000001,1052.96,1056.3,1056.3,1049.27,1330000000.0,-0.0008,452500,454500,445500,454000,368743,0.0033149171270718814,156000,156500,152500,155500,1883428,-0.006389776357827448,76800,77600,76600,77300,12861180,0.009138381201044377
2021-09-07,3187.42,3200.07,3201.76,3176.81,760160000.0,-0.005,1054.43,1054.03,1054.76,1049.8,1570000000.0,0.0014000000000000002,450500,453000,444000,444500,356293,-0.020925110132158586,155500,156000,153500,154000,1072249,-0.009646302250803873,77100,77100,75900,76100,13239401,-0.015523932729624823
2021-09-08,3162.99,3178.74,3187.55,3157.07,859890000.0,-0.0077,1037.22,1053.46,1053.46,1037.22,1480000000.0,-0.0163,437500,439000,408000,409500,2470864,-0.07874015748031493,151500,151500,136500,138500,16920382,-0.10064935064935066,76000,76400,75600,76300,11798147,0.0026281208935610145
2021-09-09,3114.7,3146.64,3158.6,3111.49,927370000.0,-0.015300000000000001,1034.62,1033.97,1042.04,1027.64,1410000000.0,-0.0025,400500,406000,396000,399000,1972500,-0.02564102564102566,134000,134500,128000,128500,14534253,-0.07220216606498198,76400,76600,75000,75300,17600770,-0.013106159895150737
2021-09-10,3125.76,3121.09,3131.54,3103.38,723080000.0,0.0036,1037.91,1035.86,1039.73,1026.97,1380000000.0,0.0032,398000,416500,398000,410000,1326870,0.027568922305764465,127000,133500,126000,130000,9918050,0.011673151750972721,75300,75600,74800,75300,10103212,0.0
2021-09-13,3127.86,3117.35,3139.13,3109.01,732270000.0,0.0007000000000000001,1026.34,1036.86,1037.5,1023.98,1260000000.0,-0.0111,405000,414000,402500,408000,771749,-0.004878048780487809,126500,130000,122500,124500,8675498,-0.04230769230769227,75200,76300,75100,76300,11397775,0.013280212483399723
2021-09-14,3148.83,3137.32,3164.31,3137.32,713230000.0,0.0067,1037.74,1029.57,1038.94,1028.4,1160000000.0,0.0111,403500,406500,393500,402500,1636660,-0.013480392156862697,122500,126000,118000,124000,18895148,-0.004016064257028162,77100,77700,76600,76600,18167057,0.003931847968545288
2021-09-15,3153.4,3147.21,3164.01,3138.8,616560000.0,0.0015,1042.79,1039.57,1044.26,1038.8,1440000000.0,0.0049,403000,409500,400000,400500,730616,-0.004968944099378869,123500,127500,122000,122500,9078817,-0.012096774193548376,77400,77400,76400,77000,12829128,0.005221932114882533
2021-09-16,3130.09,3165.38,3167.68,3126.65,612870000.0,-0.0074,1039.43,1047.85,1048.37,1037.72,1130000000.0,-0.0032,405000,410000,401000,402000,614987,0.0037453183520599342,123000,125000,121000,121500,4770936,-0.008163265306122436,77300,77400,76100,76100,13067622,-0.011688311688311637
2021-09-17,3140.51,3127.75,3142.13,3112.51,589240000.0,0.0033,1046.12,1040.73,1046.13,1033.69,1160000000.0,0.0064,404500,405000,397500,403000,558566,0.0024875621890547706,121500,121500,118000,119500,4807631,-0.016460905349794275,76300,77200,75900,77200,16289502,0.014454664914586024
2021-09-23,3127.58,3123.64,3131.63,3107.98,623840000.0,-0.0040999999999999995,1036.26,1040.38,1043.58,1036.25,968170000.0,-0.009399999999999999,400500,401500,397500,400000,615295,-0.007444168734491274,116500,118000,114000,115000,6314773,-0.03765690376569042,77500,77600,76800,77400,17055590,0.002590673575129543
2021-09-24,3125.24,3140.73,3146.86,3119.4,753220000.0,-0.0007000000000000001,1037.03,1040.43,1045.21,1034.8,1310000000.0,0.0007000000000000001,398500,406000,398000,405500,574341,0.013749999999999929,116000,121000,116000,119500,5327603,0.03913043478260869,77600,77700,77100,77300,12247274,-0.0012919896640827266
2021-09-27,3133.64,3121.7,3146.35,3119.26,883230000.0,0.0027,1034.82,1037.21,1039.63,1031.93,1050000000.0,-0.0021,406000,407500,401000,403000,455667,-0.006165228113440224,120000,122500,119500,120000,3635942,0.004184100418409997,77300,77700,77000,77700,11699798,0.005174644243208348
2021-09-28,3097.92,3133.4,3134.46,3095.72,894910000.0,-0.011399999999999999,1012.51,1034.04,1034.07,1012.51,1400000000.0,-0.0216,399500,400000,391000,392500,857556,-0.02605459057071957,120500,121500,117500,117500,3445583,-0.02083333333333337,77700,77800,76200,76300,15406382,-0.018018018018018056
2021-09-29,3060.27,3055.5,3069.04,3030.6,821560000.0,-0.012199999999999999,1001.46,994.61,1004.85,989.07,1310000000.0,-0.0109,380500,390000,380000,387000,664216,-0.014012738853503182,115000,117500,114500,116500,3172350,-0.008510638297872353,74800,75300,73800,74100,23992458,-0.028833551769331556
2021-09-30,3068.82,3054.87,3079.43,3046.43,885820000.0,0.0028000000000000004,1003.27,1001.92,1010.03,999.58,1290000000.0,0.0018,383000,390000,381000,388000,611128,0.0025839793281654533,115000,120500,114500,118000,4649917,0.012875536480686733,74300,74800,73700,74100,19919361,0.0
2021-10-01,3019.18,3056.21,3062.6,3015.01,855480000.0,-0.016200000000000003,983.2,998.7,1002.68,982.26,1370000000.0,-0.02,388500,389500,381500,382000,402239,-0.015463917525773141,118000,120000,116000,116500,2329103,-0.012711864406779627,73900,74000,72900,73200,15803395,-0.012145748987854255
